thread_subject,username,page_name
 {{PfD|Property:P6270}} ,Gamaliel,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Thierry Caro,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Multichill,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Rschen7754,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Wolverène,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Deansfa,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,PMG,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Marberal,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Misc,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,99of9,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Dominic,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,SJK,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,The Anome,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Stevenliuyi,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6270}} ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5116}} ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5116}} ,Trade,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5116}} ,Jean-Frédéric,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5116}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5116}} ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6552}} ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6552}} ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6552}} ,NMaia,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6552}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6552}} ,Trivialist,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6552}} ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P6552}} ,William Graham,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P1946}} ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P1946}} ,Jklamo,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P1946}} ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P1946}} ,Pigsonthewing,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P1946}} ,Circeus,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P1946}} ,Hazmat2,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P199}} ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P199}} ,Swpb,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P199}} ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P199}} ,Jklamo,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P199}} ,ChristianKl,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P199}} ,Oravrattas,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Jc86035,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Laddo,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Mahir256,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Lucas Werkmeister (WMDE),WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Lydia Pintscher (WMDE),WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,NMaia,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,Visite fortuitement prolongée,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,Jklamo,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,99of9,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,יונה בנדלאק,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,Ajraddatz,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2035]] ,DannyS712,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6779]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6779]] ,Eihel,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6779]] ,VIGNERON,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6779]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6779]] ,Lucas Werkmeister,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6779]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,ChristianKl,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Swpb,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,SJK,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Snipre,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,D1gggg,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Joshbaumgartner,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Ivan A. Krestinin,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,PokestarFan,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Andrew Gray,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Jc3s5h,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Sintakso,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,El Caro,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Hsarrazin,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Yair rand,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Deryck Chan,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Esquilo,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Ogoorcs,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Olivier LPB,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Deror avi,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Amadalvarez,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,Dimon2711,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P606}}/{{PfD|Property:P619}}/{{PfD|Property:P620}}/{{PfD|Property:P621}}/{{PfD|Property:P622}} ,BugWarp,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5367}} ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5367}} ,Kirilloparma,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5367}} ,Trade,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5367}} ,Deryck Chan,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5367}} ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P5367}} ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,VIGNERON,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,Deryck Chan,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,1Veertje,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,Pmt,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,Jeblad,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6978]] ,Bergenga,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,DannyS712,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5482]] ,99of9,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,Trade,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,Robin van der Vliet,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,DannyS712,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,Premeditated,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5924]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7082]] ,MisterSynergy,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7082]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7082]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7082]] ,DannyS712,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6085]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6085]] ,Jc86035,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6085]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6085]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6085]] ,ChristianKl,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P4828]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P4828]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P4828]] ,Deansfa,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P4828]] ,Jean-Frédéric,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P4828]] ,DannyS712,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P4828]] ,Ash Crow,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P4828]] ,82.19.127.189,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P527]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P527]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P527]] ,MisterSynergy,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P527]] ,ChristianKl,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P527]] ,Multichill,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7158]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7158]] ,Jagulin,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7158]] ,Trade,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7158]] ,Eurohunter,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7158]] ,Jklamo,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7158]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7158]] ,Robin van der Vliet,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2396]] ,MisterSynergy,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2396]] ,NahidSultan,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,Wostr,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,ديفيد عادل وهبة خليل 2,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,Okkn,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,Snipre,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,Egon Willighagen,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,99of9,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,ChristianKl,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5000]] ,SCIdude,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2847]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2847]] ,37.42.13.167,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2847]] ,Eihel,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2847]] ,Robin van der Vliet,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2847]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P3905]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P3905]] ,Lymantria,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P3905]] ,VIGNERON,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P3905]] ,Tfrancart,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P3905]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Mike Peel,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Spinster,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Hannolans,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Dominic,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Stevenliuyi,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Jheald,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Jane023,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Multichill,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Premeditated,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Christian Ferrer,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Juandev,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Lokal Profil,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P6243]] ,Jdforrester,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P1773]] ,GZWDer,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P1773]] ,Deryck Chan,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P1773]] ,PKM,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P1773]] ,Jane023,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P1773]] ,Infovarius,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,Multichill,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,Urban 3th,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,Jneubert,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,Pigsonthewing,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,89.12.122.61,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,78.55.63.171,WikidataRequestsfordeletionsArchive2019Properties1.json
 Initial discussion ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 Second discussion? ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 Second discussion? ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 incorrect closures ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,125.38.13.0,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,Jneubert,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,Liridon,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,Pigsonthewing,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,117.15.55.5,WikidataRequestsfordeletionsArchive2019Properties1.json
 3rd discussion ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5660]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5660]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5660]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5660]] ,Edoderoo,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5660]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,Ghouston,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,Visite fortuitement prolongée,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,Amitie 10g,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,D-Kuru,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,Tinker Bell,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P2157]] ,Dhx1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5826]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5826]] ,DannyS712,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5826]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5826]] ,ChristianKl,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5826]] ,Enivak,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P5826]] ,Yair rand,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7288]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7288]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P7288]] ,Pintoch,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P7728}} ,Eihel,WikidataRequestsfordeletionsArchive2019Properties1.json
 {{PfD|Property:P7728}} ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,GZWDer,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,ArthurPSmith,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,Michael FV,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,117.136.54.109,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,DannyS712,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,Epìdosis,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,Multichill,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P727]] ,Mike Peel,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,P134toP4913,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,Pasleim,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,Amadalvarez,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,Vriullop,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,Pinky sl,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,Michael FV,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P134]] ,Jura1,WikidataRequestsfordeletionsArchive2019Properties1.json
 [[Property:P3722]] ,Mike Peel,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P3722]] ,Pigsonthewing,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P3722]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P3722]] ,Pasleim,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P3722]] ,Tinker Bell,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P3722]] ,DannyS712,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Pasleim,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Nomen ad hoc,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Tinker Bell,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Amadalvarez,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Michael FV,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,117.136.54.109,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Esquilo,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P598]] ,Ajraddatz,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P6433]] ,Pasleim,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P6433]] ,Lymantria,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P6433]] ,Robin van der Vliet,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P6433]] ,Adam Harangozó,WikidataRequestsfordeletionsArchive2020Properties1.json
 [[Property:P6433]] ,Liuxinyu970226,WikidataRequestsfordeletionsArchive2020Properties1.json
